gakkou	seibetu	q1.1	q1.2	q2	q4	q6	q7
1002	1	1	1	10	1	1	2
1002	1	9	2	4	1	 	1
1002	1	9	3	8	2	1	2
1002	2	2	1	6	1	 	1
1002	2	2	2	6	1	 	2
1002	2	1	1	10	1	 	2
1002	2	1	1	10	1	 	1
1002	2	2	4	4	1	 	2
1002	2	2	2	3	2	 	2
1002	2	2	1	14	2	 	2
1002	2	2	2	10	2	 	2
1002	2	2	4	6	2	1	2
1002	2	2	2	14	2	 	2
1002	2	1	1	10	1	 	1
1002	2	2	4	6	2	 	2
1002	2	2	2	10	1	 	2
1002	2	2	4	6	2	 	2
1002	2	1	1	6	2	 	2
1002	2	2	2	8	2	 	2
1002	2	1	1	12	2	 	2
1002	2	2	1	10	1	 	2
1002	2	2	2	6	1	 	2
1002	2	2	1	5	2	 	2
1002	2	2	2	6	2	 	2
1002	2	2	2	6	2	 	2
1002	2	2	2	10	2	 	2
1002	2	2	1	5	1	 	2
1002	2	2	1	10	1	 	2
1002	2	1	1	10	2	 	2
1002	2	2	3	6	2	 	2
1002	2	2	4	10	2	 	2
1002	2	2	2	4	2	 	2
1002	2	1	1	4	2	 	2
1002	2	2	3	6	1	 	2
1002	2	1	1	3	2	 	2
1002	2	1	1	6	2	1	2
1002	2	2	3	7	1	 	2
1002	2	2	2	8	1	 	2
1002	2	1	1	10	1	 	1
1002	2	1	1	4	1	 	2
1002	2	2	4	6	1	 	2
1002	2	2	4	10	1	 	2
1002	2	1	1	6	2	 	2
1002	2	1	1	6	1	 	2
1002	2	1	1	10	2	1	2
1002	2	1	1	5	2	 	2
1002	2	1	1	6	2	1	2
1002	2	2	3	10	1	 	2
1002	2	1	1	5	2	1	2
1002	2	2	2	4	2	 	2
1002	2	2	3	6	1	 	2
1002	2	2	3	3	2	 	2
1002	2	2	2	8	1	 	2
1002	2	2	2	10	2	1	2
1002	2	2	2	6	1	 	2
1002	2	1	1	10	2	 	2
1002	2	1	1	6	1	 	2
1002	2	1	1	8	1	 	2
1002	2	1	1	10	1	 	2
1002	2	1	1	14	1	 	2
1002	2	9	1	6	1	 	2
1002	2	9	4	4	1	 	1
1002	2	9	2	4	9	 	2
1002	2	9	2	6	2	1	2
1002	2	9	1	6	1	 	2
1002	2	9	2	6	2	 	2
1002	2	9	1	4	1	 	1
1003	1	9	3	10	1	 	1
1003	1	9	2	5	1	 	1
1003	1	9	2	10	1	 	1
1003	1	9	2	10	1	 	1
1003	1	9	2	7	3	 	1
1003	1	9	1	1	3	1	4
1003	1	9	1	1	1	1	3
1003	1	9	1	6	1	1	2
1003	1	9	3	1	2	1	3
1003	1	9	3	8	9	1	2
1003	1	9	1	1	1	1	3
1003	1	9	1	1	1	1	2
1003	1	9	1	8	9	 	1
1003	1	9	1	12	1	 	1
1003	1	9	1	1	3	1	3
1003	1	9	1	6	1	 	1
1003	1	9	1	1	1	1	2
1003	1	9	1	6	1	 	1
1003	1	9	3	12	2	1	2
1003	1	9	1	1	1	 	1
1003	1	9	1	4	1	 	1
1003	1	9	1	10	2	 	1
1003	1	9	2	5	9	1	2
1003	1	9	4	1	2	1	2
1003	1	9	2	1	1	 	1
1003	1	9	1	10	2	 	2
1003	1	9	3	1	3	 	2
1003	1	9	1	1	1	1	4
1003	1	9	1	8	1	 	1
1003	1	9	2	10	3	1	2
1003	1	9	1	10	1	 	1
1003	1	9	2	1	2	1	2
1003	1	9	1	1	3	1	2
1003	1	9	1	5	2	 	2
1003	1	9	1	4	3	 	2
1003	1	9	3	1	2	1	2
1003	1	9	2	6	1	 	1
1003	1	9	1	6	9	1	2
1003	1	9	2	1	1	 	2
1003	1	9	2	6	2	1	2
1003	1	9	4	1	3	 	2
1003	1	9	1	10	1	 	1
1003	1	9	1	8	1	1	2
1003	1	9	1	10	1	1	2
1003	1	9	2	10	1	1	2
1003	1	9	1	8	2	 	2
1003	1	9	1	10	1	1	2
1003	1	9	2	10	2	 	1
1003	1	9	1	1	3	1	3
1003	1	9	3	1	2	 	2
1003	1	9	1	1	3	 	2
1003	1	9	1	10	1	 	1
1003	1	9	2	1	2	1	2
1003	1	9	3	1	2	1	2
1003	1	9	2	1	2	1	2
1003	1	9	2	1	1	1	2
1003	1	9	3	14	2	1	2
1003	1	9	4	1	3	 	2
1003	1	9	3	1	1	 	1
1003	1	9	3	4	2	1	2
1003	1	9	1	6	2	1	2
1003	1	9	4	1	2	1	2
1003	1	9	3	10	1	1	2
1003	1	9	2	14	1	 	2
1003	1	9	1	1	2	 	2
1003	1	9	1	1	3	 	2
1003	1	9	3	12	1	 	1
1003	1	9	2	1	1	1	2
1003	1	9	1	6	1	 	2
1003	1	9	1	6	3	1	2
1003	1	9	1	4	1	 	2
1003	1	9	4	1	1	 	1
1003	1	9	1	10	2	1	2
1003	1	9	1	10	3	 	2
1003	1	9	1	1	1	1	2
1003	1	9	2	14	1	 	1
1003	1	9	4	1	1	1	2
1003	1	9	1	8	1	 	1
1003	1	9	1	1	3	1	2
1003	1	9	1	1	3	1	2
1003	1	9	4	10	1	 	2
1003	1	9	4	10	1	 	1
1003	1	9	1	10	2	 	2
1003	1	9	1	7	1	1	2
1003	1	9	1	1	2	1	2
1003	1	9	2	1	2	1	2
1003	1	9	1	6	1	1	2
1003	1	9	3	10	2	1	2
1003	1	9	2	1	2	1	2
1003	1	9	2	1	2	1	2
1003	1	9	1	6	1	1	2
1003	1	9	1	6	2	1	2
1003	1	9	3	1	2	1	2
1003	1	9	2	10	9	1	2
1003	1	9	1	10	9	1	2
1003	1	9	2	10	9	 	2
1003	1	9	1	1	2	 	2
1003	1	9	1	4	2	1	2
1003	1	9	2	10	2	 	1
1003	1	9	7	1	1	1	4
1003	1	9	1	10	2	 	2
1003	1	9	1	10	2	 	1
1003	1	9	1	10	2	 	1
1003	2	9	3	1	2	 	2
1003	2	9	2	10	1	 	2
1003	2	9	4	1	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	1	4	1	 	2
1003	2	9	3	11	2	 	2
1003	2	9	2	8	1	 	2
1003	2	9	1	8	1	 	2
1003	2	9	2	4	1	 	2
1003	2	9	1	12	1	 	1
1003	2	9	4	1	2	 	2
1003	2	9	1	10	3	1	4
1003	2	9	3	1	1	 	4
1003	2	9	2	1	2	 	2
1003	2	9	1	11	9	 	2
1003	2	9	1	1	3	 	4
1003	2	9	2	6	2	 	2
1003	2	9	2	4	1	 	2
1003	2	9	1	4	1	 	2
1003	2	9	3	1	1	 	1
1003	2	9	2	8	3	1	2
1003	2	9	1	6	2	 	1
1003	2	9	1	1	3	 	2
1003	2	9	1	1	1	 	4
1003	2	9	1	10	1	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	10	3	 	2
1003	2	9	1	6	1	 	1
1003	2	9	1	6	1	 	2
1003	2	9	2	1	2	1	2
1003	2	9	2	4	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	4	1	 	2
1003	2	9	1	1	1	 	2
1003	2	9	2	14	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	2	10	2	 	2
1003	2	9	1	4	3	1	2
1003	2	9	2	6	2	 	2
1003	2	9	3	1	2	 	2
1003	2	9	2	10	1	 	2
1003	2	9	2	6	1	 	1
1003	2	9	2	10	2	1	2
1003	2	9	4	1	2	 	2
1003	2	9	1	6	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	4	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	2	1	2	1	2
1003	2	9	2	4	2	1	2
1003	2	9	2	1	2	 	2
1003	2	9	2	6	1	 	2
1003	2	9	1	1	1	 	2
1003	2	9	1	10	1	 	4
1003	2	9	1	4	3	 	3
1003	2	9	1	1	2	 	3
1003	2	9	1	10	1	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	12	2	 	1
1003	2	9	1	4	3	1	2
1003	2	9	2	12	2	 	2
1003	2	9	1	1	1	 	2
1003	2	9	1	12	3	 	4
1003	2	9	2	10	1	 	2
1003	2	9	1	1	2	 	2
1003	2	9	3	6	1	 	2
1003	2	9	1	10	9	1	1
1003	2	9	1	10	1	 	1
1003	2	9	3	1	9	 	2
1003	2	9	3	6	1	 	2
1003	2	9	3	4	3	 	1
1003	2	9	2	1	3	 	2
1003	2	9	1	13	1	 	2
1003	2	9	4	1	1	 	2
1003	2	9	1	10	3	1	2
1003	2	9	3	1	3	1	2
1003	2	9	1	10	1	 	2
1003	2	9	1	10	2	 	2
1003	2	9	4	1	3	 	2
1003	2	9	3	14	2	 	2
1003	2	9	3	1	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	1	1	 	2
1003	2	9	2	1	2	 	2
1003	2	9	4	10	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	10	1	 	2
1003	2	9	1	1	2	 	2
1003	2	9	4	1	3	1	2
1003	2	9	1	4	2	1	4
1003	2	9	1	4	3	 	2
1003	2	9	2	1	2	1	2
1003	2	9	2	10	1	 	2
1003	2	9	3	4	1	 	2
1003	2	9	2	1	2	 	2
1003	2	9	3	1	1	 	2
1003	2	9	1	3	1	 	2
1003	2	9	7	1	2	1	4
1003	2	9	1	4	2	 	2
1003	2	9	1	1	2	 	4
1003	2	9	1	10	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	3	10	2	 	2
1003	2	9	1	1	9	 	2
1003	2	9	1	1	9	 	2
1003	2	9	1	1	9	 	4
1003	2	9	1	6	9	 	2
1003	2	9	1	4	3	 	2
1003	2	9	1	4	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	3	4	2	 	2
1003	2	9	1	10	2	 	2
1003	2	9	1	1	2	 	2
1003	2	9	5	4	9	1	4
1003	2	9	1	4	2	 	2
1003	2	9	1	1	2	1	2
1003	2	9	1	10	2	1	2
1004	1	9	1	1	2	1	3
1004	1	9	3	1	2	1	2
1004	1	9	2	1	3	 	2
1004	1	9	1	1	2	 	2
1004	1	9	2	14	1	1	2
1004	1	9	2	10	1	 	1
1004	1	9	2	10	2	 	2
1004	1	9	2	6	2	 	2
1004	1	9	1	7	2	1	1
1004	1	9	3	4	9	1	2
1004	1	9	2	1	9	1	2
1004	1	9	2	1	1	 	1
1004	1	9	1	1	2	1	3
1004	1	9	1	3	2	 	1
1004	1	9	1	5	2	 	1
1004	1	9	2	5	1	1	2
1004	1	9	1	10	1	 	1
1004	1	9	2	4	2	 	1
1004	1	9	2	6	2	 	2
1004	1	9	1	1	2	1	3
1004	1	9	2	6	1	 	2
1004	1	9	1	10	2	 	1
1004	1	9	1	1	2	1	2
1004	1	9	1	10	3	 	2
1004	1	9	2	1	2	1	2
1004	1	9	1	1	3	1	3
1004	1	9	1	10	3	 	1
1004	1	9	1	4	1	 	1
1004	1	9	4	10	2	 	2
1004	1	9	2	10	1	 	1
1004	1	9	2	1	2	1	2
1004	1	9	1	1	1	1	2
1004	1	9	1	6	1	1	3
1004	1	9	3	1	1	1	2
1004	1	9	1	6	2	1	2
1004	1	9	1	10	2	1	2
1004	1	9	2	1	2	 	2
1004	1	9	1	10	2	 	2
1004	1	9	1	10	2	1	2
1004	1	9	1	4	1	1	2
1004	1	9	4	1	1	 	1
1004	1	9	2	1	2	 	2
1004	2	9	2	1	1	 	1
1004	2	9	4	1	2	 	2
1004	2	9	1	3	1	 	3
1004	2	9	1	1	2	 	2
1004	2	9	1	14	2	1	2
1004	2	9	1	8	1	 	3
1004	2	9	1	1	1	 	3
1004	2	9	2	4	2	 	2
1004	2	9	2	1	2	 	2
1004	2	9	1	1	1	 	3
1004	2	9	1	1	1	 	2
1004	2	9	2	6	2	 	3
1004	2	9	1	14	9	 	2
1004	2	9	1	14	3	 	3
1004	2	9	2	1	1	 	2
1004	2	9	2	1	2	 	2
1004	2	9	1	4	1	 	2
1004	2	9	1	1	2	 	2
1004	2	9	1	10	2	 	2
1004	2	9	1	10	2	 	2
1004	2	9	1	10	2	 	2
1004	2	9	1	4	2	 	3
1004	2	9	2	6	2	 	2
1004	2	9	1	4	2	 	2
1004	2	9	1	14	1	 	2
1004	2	9	1	14	1	 	3
1004	2	9	1	4	2	 	3
1004	2	9	2	4	1	 	2
1004	2	9	1	4	2	 	2
1004	2	9	1	4	2	 	2
1004	2	9	2	1	2	 	2
1004	2	9	2	10	2	 	2
1004	2	9	3	1	2	 	2
1004	2	9	1	1	2	 	2
1004	2	9	3	14	1	 	2
1004	2	9	3	10	1	 	3
1004	2	9	1	10	1	 	2
1004	2	9	1	1	1	 	3
1005	1	1	1	8	9	 	1
1005	1	1	1	1	1	1	2
1005	1	9	2	1	1	1	2
1005	1	9	3	1	2	 	2
1005	1	9	2	1	1	1	2
1005	1	9	4	1	1	1	2
1005	1	9	2	1	1	1	2
1005	1	9	2	1	2	 	2
1005	1	1	1	3	1	 	1
1005	1	9	2	10	1	1	2
1005	1	9	3	8	1	1	2
1005	1	9	2	1	1	1	2
1005	1	9	4	1	3	 	2
1005	1	9	2	10	1	 	1
1005	1	9	3	1	2	1	2
1005	1	9	2	10	1	 	1
1005	1	9	2	10	1	 	1
1005	1	9	2	6	2	1	2
1005	1	1	1	1	2	1	2
1005	1	9	2	8	2	 	2
1005	1	1	1	12	2	 	2
1005	1	9	2	8	3	1	2
1005	1	1	1	4	2	1	2
1005	1	9	2	1	1	1	2
1005	1	1	1	8	2	 	2
1005	1	1	1	4	3	 	2
1005	1	1	1	8	1	1	2
1005	1	1	1	12	1	 	1
1005	1	1	1	1	2	1	2
1005	2	9	3	6	1	 	4
1005	2	9	2	1	1	 	2
1005	2	9	1	13	2	1	2
1005	2	9	1	1	2	 	2
1005	2	9	2	1	2	 	2
1005	2	9	2	14	1	 	2
1005	2	9	1	1	2	1	2
1005	2	9	1	14	1	 	2
1005	2	9	1	1	2	 	2
1005	2	9	1	5	2	 	2
1005	2	9	3	1	3	1	2
1005	2	9	2	1	3	1	2
1005	2	9	1	1	3	1	2
1005	2	9	1	8	1	 	2
1005	2	9	2	1	1	 	2
1005	2	9	2	1	1	 	2
1005	2	9	4	10	2	 	2
1005	2	9	1	8	2	 	2
1005	2	9	3	1	1	 	2
1005	2	9	2	1	1	 	2
1005	2	9	2	1	2	 	2
1005	2	9	1	1	2	1	2
1005	2	9	3	1	3	1	2
1005	2	9	3	10	2	1	2
1005	2	9	1	8	3	1	2
1005	2	9	2	10	1	 	2
1005	2	9	2	1	1	 	2
1005	2	9	1	1	3	 	2
1005	2	9	1	8	2	 	2
1005	2	9	1	10	1	 	2
1005	2	9	2	1	1	 	2
1005	2	9	1	1	1	 	2
1005	2	9	1	1	1	 	2
1005	2	9	2	10	1	 	2
1005	2	9	2	1	2	1	2
1005	2	9	1	1	2	 	2
1011	1	9	2	1	1	1	2
1011	1	9	1	14	1	1	2
1011	1	9	1	14	1	1	1
1011	1	9	2	3	2	1	2
1011	1	9	1	1	2	1	2
1011	1	9	1	6	1	 	1
1011	1	9	1	10	1	 	1
1011	1	9	1	3	1	 	1
1011	1	9	2	10	1	 	1
1011	1	9	1	4	1	 	2
1011	1	9	1	1	1	 	2
1011	1	9	3	1	2	1	2
1011	1	9	2	1	2	1	2
1011	1	9	3	10	2	1	2
1011	1	9	2	3	1	1	2
1011	1	9	1	8	2	1	2
1011	1	9	1	4	1	1	2
1011	1	9	3	6	2	1	2
1011	1	9	1	10	1	1	2
1011	1	9	1	1	2	1	2
1011	1	9	1	14	2	1	2
1011	2	9	2	6	2	1	2
1011	2	9	2	5	1	 	2
1011	2	9	1	1	1	 	2
1011	2	9	2	10	2	 	2
1011	2	9	1	8	2	 	2
1011	2	9	2	6	2	 	2
1011	2	9	1	10	1	 	2
1011	2	9	3	14	1	 	2
1011	2	9	3	1	1	 	2
1011	2	9	2	1	2	 	2
1011	2	9	1	10	1	 	2
1011	2	9	2	14	2	 	2
1011	2	9	1	1	2	 	2
1011	2	9	4	1	2	 	2
1011	2	9	2	10	2	 	2
1011	2	9	2	1	2	 	2
1011	2	9	1	10	2	 	2
1011	2	9	1	8	2	 	2
1011	2	9	1	1	2	 	2
1011	2	9	1	13	2	 	2
1011	2	9	1	1	2	 	2
1011	2	9	3	14	2	 	2
1012	1	9	1	10	2	 	1
1012	1	9	1	1	2	1	3
1012	1	9	4	8	2	1	2
1012	1	9	1	8	3	1	2
1012	1	9	2	14	1	1	2
1012	1	9	2	8	1	 	1
1012	1	9	2	8	2	1	9
1012	1	9	3	8	1	1	2
1012	1	9	1	10	1	1	2
1012	1	9	1	8	2	1	2
1012	1	9	2	14	2	 	1
1012	1	9	1	1	3	1	3
1012	1	9	1	1	2	1	2
1012	1	9	2	8	2	1	2
1012	1	9	2	1	1	1	2
1012	1	9	2	10	1	 	1
1012	1	9	2	8	2	1	2
1012	1	9	3	1	1	 	1
1012	1	9	3	8	2	 	2
1012	1	9	2	8	1	 	1
1012	1	9	1	10	2	1	2
1012	1	9	1	1	2	1	3
1012	1	9	1	1	2	1	3
1012	1	9	2	8	1	 	1
1012	1	9	4	6	1	1	2
1012	1	9	2	8	1	 	1
1012	1	9	1	8	1	 	1
1012	1	9	1	8	2	 	1
1012	1	1	2	8	2	1	1
1012	1	9	1	14	1	 	2
1012	1	9	1	8	1	1	1
1012	1	9	2	1	3	1	2
1012	1	9	1	14	1	1	2
1012	1	9	1	8	1	 	1
1012	1	9	3	8	2	1	2
1012	1	9	1	1	2	1	9
1012	1	9	1	8	2	1	9
1012	1	9	1	14	1	1	9
1012	1	9	1	6	2	1	2
1012	1	9	3	10	2	1	2
1012	1	9	1	10	1	 	1
1012	1	9	1	10	1	 	1
1012	1	9	1	6	2	1	2
1012	1	9	1	10	2	1	9
1012	1	9	1	8	2	1	2
1012	1	9	3	6	1	 	1
1012	1	9	3	4	1	 	1
1012	1	9	1	11	1	 	9
1012	1	9	2	8	1	 	1
1012	1	9	3	11	2	 	2
1012	1	9	4	14	1	 	1
1012	1	9	3	14	2	 	9
1012	1	9	2	8	3	1	1
1012	2	9	4	10	2	1	2
1012	2	9	3	10	1	 	9
1012	2	9	4	10	1	 	9
1012	2	9	2	14	1	 	2
1012	2	9	1	8	2	 	2
1012	2	9	1	11	2	1	2
1012	2	9	3	8	1	 	2
1012	2	9	1	12	3	1	2
1012	2	9	1	6	2	1	1
1012	2	9	1	8	1	 	1
1012	2	9	4	1	3	1	4
1012	2	9	3	1	3	 	2
1012	2	9	1	14	2	 	2
1012	2	9	1	10	2	 	2
1012	2	9	3	8	1	 	2
1012	2	9	3	4	1	 	9
1012	2	9	1	1	2	 	2
1012	2	9	2	10	1	 	2
1012	2	9	4	1	3	1	2
1012	2	9	2	6	1	 	2
1012	2	9	1	6	1	 	2
1012	2	9	1	8	1	1	2
1012	2	9	2	10	1	 	2
1012	2	9	1	1	1	 	2
1012	2	9	1	9	1	1	1
1012	2	9	4	9	2	1	2
1012	2	9	3	8	2	1	2
1012	2	9	2	10	1	 	1
1012	2	9	4	1	2	 	2
1012	2	9	3	1	3	1	2
1012	2	9	1	4	1	 	2
1012	2	9	1	6	2	1	2
1012	2	9	1	8	2	 	2
1012	2	9	2	6	1	 	2
1012	2	9	1	10	1	 	1
1012	2	9	4	1	2	 	2
1012	2	9	3	1	1	 	2
1012	2	9	1	6	1	1	2
1012	2	9	1	13	1	1	1
1012	2	9	3	10	9	1	2
1012	2	9	4	14	1	 	2
1012	2	9	1	10	2	1	2
1012	2	9	1	8	2	 	2
1012	2	9	3	1	1	 	2
1012	2	9	2	1	1	 	1
1012	2	9	4	1	2	 	2
1012	2	9	3	10	1	 	9
1012	2	9	2	8	1	 	9
1012	2	9	2	8	2	1	2
1013	1	9	3	6	1	 	1
1013	1	9	3	1	9	 	2
1013	1	9	1	5	2	1	2
1013	1	9	2	10	9	1	2
1013	1	9	1	5	1	 	1
1013	1	9	1	11	1	 	2
1013	1	9	3	9	2	 	2
1013	1	9	4	5	1	 	2
1013	1	9	1	4	2	1	2
1013	1	9	1	8	1	1	2
1013	1	9	1	5	1	 	2
1013	1	9	1	5	2	 	2
1013	1	9	3	6	9	1	2
1013	1	9	1	8	1	1	2
1013	1	9	1	12	2	1	2
1013	1	9	1	5	2	1	2
1013	1	9	3	6	2	1	2
1013	1	9	4	1	9	1	2
1013	1	9	1	8	1	1	1
1013	1	9	2	1	1	 	1
1013	1	9	1	1	2	 	2
1013	1	9	2	5	1	 	1
1013	1	9	1	8	2	 	2
1013	1	9	1	5	3	1	2
1013	1	9	3	10	1	 	1
1013	1	9	3	12	3	 	2
1013	1	9	3	3	1	1	2
1013	1	9	3	5	1	 	1
1013	1	9	1	10	1	 	1
1013	1	9	2	1	1	 	1
1013	1	9	2	8	2	1	2
1013	1	9	1	5	1	1	1
1013	1	9	4	6	1	 	1
1013	1	9	1	5	2	1	2
1013	2	9	1	10	1	 	9
1013	2	9	1	10	2	 	2
1013	2	9	3	10	1	 	2
1013	2	9	1	6	1	 	2
1013	2	9	1	5	1	 	2
1013	2	9	2	5	3	1	2
1013	2	9	1	6	1	 	1
1013	2	9	4	5	2	 	2
1013	2	9	1	8	2	 	2
1013	2	9	1	6	2	 	2
1013	2	9	1	11	1	 	1
1013	2	9	1	1	3	1	2
1013	2	9	4	1	1	 	2
1013	2	9	4	1	3	 	2
1013	2	9	1	5	1	 	2
1013	2	9	4	14	1	 	2
1013	2	9	3	4	1	 	2
1013	2	9	1	5	2	 	2
1013	2	9	1	4	2	 	2
1013	2	9	1	6	1	 	1
1013	2	9	1	14	2	 	2
1013	2	9	1	10	1	 	2
1013	2	9	1	5	2	 	2
1013	2	9	2	8	1	 	2
1013	2	9	1	10	1	 	1
1013	2	9	2	10	2	 	2
1013	2	9	4	1	2	1	2
1013	2	9	2	8	1	 	1
1013	2	9	4	6	1	 	2
1013	2	9	3	10	2	1	2
1013	2	9	1	5	2	 	2
1013	2	9	1	10	2	 	1
1013	2	9	1	8	1	 	1
1013	2	9	3	3	1	 	2
1013	2	9	1	5	2	 	2
1013	2	9	4	1	2	 	2
1013	2	9	2	14	3	1	2
1013	2	9	1	12	1	 	1
1014	1	1	1	1	1	1	2
1014	1	2	2	1	1	 	2
1014	1	2	2	8	1	1	2
1014	1	2	2	8	3	 	2
1014	1	1	1	1	2	1	2
1014	1	1	1	1	1	 	1
1014	1	2	3	1	3	 	2
1014	1	2	3	1	1	1	2
1014	1	1	1	8	2	1	2
1014	1	1	1	6	2	1	2
1014	1	2	2	8	2	1	2
1014	1	1	1	8	3	 	2
1014	1	1	1	6	1	1	2
1014	1	2	2	8	1	1	2
1014	1	1	1	1	2	1	2
1014	1	1	1	4	1	 	1
1014	1	2	3	1	3	 	2
1014	1	1	1	1	2	1	2
1014	1	1	1	1	2	1	2
1014	1	2	4	1	2	1	2
1014	1	1	1	1	2	1	2
1014	1	1	1	10	2	 	1
1014	1	1	1	6	1	1	2
1014	1	1	1	1	2	1	2
1014	1	2	2	1	1	1	2
1014	1	2	4	1	1	1	2
1014	1	1	1	1	1	 	1
1014	1	2	2	1	1	 	1
1014	1	1	1	1	3	1	2
1014	1	2	2	1	2	 	2
1014	1	2	2	1	2	1	2
1014	1	1	1	1	1	1	2
1014	1	2	3	4	1	1	2
1014	1	2	4	6	3	 	2
1014	1	2	2	8	1	 	2
1014	1	2	3	6	3	 	2
1014	1	1	1	1	1	1	2
1014	1	2	4	10	2	 	1
1014	1	2	4	1	2	1	2
1014	1	2	3	1	2	1	2
1014	1	2	4	1	1	 	2
1014	1	2	3	8	1	 	1
1014	1	2	2	1	1	 	2
1014	1	1	1	6	2	1	2
1014	1	2	2	1	1	 	1
1014	1	1	1	4	1	 	1
1014	1	2	3	10	2	1	2
1014	1	1	1	10	1	 	1
1014	1	1	1	1	2	1	2
1014	1	2	4	4	2	 	2
1014	1	2	4	1	2	1	2
1014	1	2	3	1	2	1	2
1014	1	2	2	1	2	1	2
1014	2	2	1	8	1	 	2
1014	2	2	3	1	2	1	2
1014	2	2	1	13	1	 	1
1014	2	2	2	1	1	 	2
1014	2	2	3	8	1	 	2
1014	2	2	2	8	1	 	2
1014	2	2	2	6	2	 	2
1014	2	2	3	1	1	 	2
1014	2	2	1	5	3	1	2
1014	2	2	3	1	3	1	2
1014	2	2	4	1	2	 	2
1014	2	2	4	12	2	 	2
1014	2	2	2	1	1	 	2
1014	2	2	2	10	1	 	1
1014	2	2	1	1	2	 	2
1014	2	2	2	1	1	 	2
1014	2	2	3	1	1	 	1
1014	2	2	2	8	2	 	1
1014	2	2	4	1	1	 	1
1014	2	2	1	8	2	1	2
1014	2	2	3	1	3	1	2
1014	2	2	2	10	2	 	1
1014	2	2	4	8	2	1	2
1014	2	2	3	1	1	 	1
1014	2	2	1	8	3	1	1
1014	2	2	2	10	1	 	1
1014	2	2	1	1	1	 	1
1014	2	2	4	1	2	1	2
1014	2	2	2	1	2	1	2
1014	2	2	2	1	1	 	1
1014	2	2	2	12	2	 	1
1014	2	2	2	6	1	 	2
1014	2	2	2	1	1	 	1
1014	2	2	2	1	1	 	2
1014	2	2	2	1	2	 	2
1014	2	2	1	10	1	 	1
1014	2	1	1	1	1	 	2
1014	2	2	1	1	1	 	2
1014	2	2	1	1	3	1	2
1014	2	2	1	10	2	 	2
1014	2	1	1	12	2	1	2
1014	2	2	2	1	1	 	1
1014	2	2	3	6	2	 	2
1014	2	2	1	8	2	 	2
1014	2	2	1	6	3	1	2
1015	1	9	1	2	1	 	1
1015	1	9	2	10	2	1	2
1015	1	9	1	10	1	1	2
1015	1	9	3	6	1	1	2
1015	1	9	2	1	1	1	1
1015	1	9	2	6	1	 	1
1015	1	9	2	15	1	1	2
1015	1	9	4	10	2	1	2
1015	1	9	3	1	1	1	2
1015	1	9	2	1	1	 	1
1015	1	9	1	14	1	1	2
1015	1	9	1	7	2	 	2
1015	1	9	1	6	1	 	1
1015	1	9	3	6	2	1	3
1015	1	9	2	6	2	1	3
1015	1	9	2	6	1	1	2
1015	1	9	2	9	1	 	1
1015	2	9	3	13	1	 	2
1015	2	9	2	10	2	 	4
1015	2	9	4	6	1	 	2
1015	2	9	1	6	1	 	2
1015	2	9	1	6	2	 	4
1015	2	9	1	10	2	 	2
1015	2	9	1	6	1	 	4
1015	2	9	1	7	1	 	2
1015	2	9	2	6	1	1	2
1015	2	9	1	6	1	 	1
1015	2	9	1	6	1	 	2
1015	2	9	3	5	1	 	2
1015	2	9	1	6	1	 	2
1015	2	9	1	7	1	 	2
1015	2	9	2	6	1	 	2
1015	2	9	1	4	1	 	4
1015	2	9	1	6	2	 	1
1015	2	9	1	12	1	1	2
1015	2	9	1	10	1	1	2
1015	2	9	1	6	1	 	2
1015	2	9	2	6	1	 	1
1016	1	1	1	10	1	 	1
1016	1	2	2	6	1	 	1
1016	1	1	1	7	1	 	1
1016	1	1	1	7	1	1	9
1016	1	1	1	10	1	1	9
1016	1	2	2	6	2	1	9
1016	1	2	2	6	2	1	1
1016	1	2	4	4	2	 	1
1016	1	1	1	4	2	 	1
1016	1	1	1	10	2	 	2
1016	2	2	2	1	1	 	1
1016	2	2	2	6	1	 	1
1016	2	2	1	6	1	 	9
1016	2	1	1	5	1	 	1
1016	2	1	1	7	1	 	1
1016	2	1	1	7	2	1	9
1016	2	1	1	10	2	 	2
1016	2	2	3	6	2	 	2
1016	2	2	2	9	2	 	2
1016	2	1	1	6	2	 	2
1016	2	1	1	10	2	 	2
1016	2	1	1	10	2	1	2
1016	2	1	1	6	2	1	2
1016	2	1	1	1	2	1	2
1016	2	2	3	4	2	1	2
1016	2	2	2	6	2	 	2
1017	1	1	1	11	1	 	1
1017	1	9	4	14	1	 	1
1017	1	9	2	10	1	 	1
1017	1	1	1	10	2	1	2
1017	1	1	1	6	2	1	2
1017	1	9	4	10	1	1	2
